rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
2316,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8294,ere_records/ere_record_020.pdf,5,ere_records/ere_record_014.pdf,8,native,native,42,44,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8294,,unlabeled,0.8294,False,False,False,False,,False,,False,,False,,False,42,44,42,86,,
2317,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8293,ere_records/ere_record_011.pdf,5,received_records/received_batch_017.pdf,1,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8293,,unlabeled,0.8293,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2318,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8292,ere_records/ere_record_016.pdf,3,ere_records/ere_record_016.pdf,4,ocr,ocr,77,42,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8292,,unlabeled,0.8292,False,False,False,False,,False,,False,,False,,True,77,42,42,119,,
2319,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8291,ere_records/ere_record_001.pdf,3,received_records/received_batch_008.pdf,4,ocr,ocr,61,46,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8291,,unlabeled,0.8291,False,False,False,False,,False,,False,,False,,False,61,46,46,107,,
2320,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.829,ere_records/ere_record_001.pdf,3,received_records/received_batch_001.pdf,4,ocr,ocr,61,80,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8290,,unlabeled,0.829,False,False,False,False,,False,,False,,False,,False,61,80,61,141,,
2321,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8286,received_records/received_batch_024.pdf,6,received_records/received_batch_029.pdf,7,ocr,native,50,32,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.8286,,unlabeled,0.8286,False,False,False,False,,False,,False,,False,,False,50,32,32,82,,
2322,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8284,ere_records/ere_record_017.pdf,1,received_records/received_batch_012.pdf,5,ocr,native,55,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8284,,unlabeled,0.8284,False,False,False,False,,False,,False,,False,,False,55,38,38,93,,
2323,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8284,ere_records/ere_record_024.pdf,4,ere_records/ere_record_009.pdf,7,ocr,native,56,45,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8284,,unlabeled,0.8284,False,False,False,False,,False,,False,,False,,False,56,45,45,101,,
2324,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8281,received_records/received_batch_030.pdf,2,received_records/received_batch_004.pdf,5,ocr,ocr,83,43,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8281,,unlabeled,0.8281,False,False,False,False,,False,,False,,False,,False,83,43,43,126,,
2325,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.828,ere_records/ere_record_003.pdf,8,ere_records/ere_record_023.pdf,3,ocr,ocr,55,47,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8280,,unlabeled,0.828,False,False,False,False,,False,,False,,False,,False,55,47,47,102,,
2326,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.828,received_records/received_batch_003.pdf,3,received_records/received_batch_030.pdf,2,ocr,ocr,41,83,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8280,,unlabeled,0.828,False,False,False,False,,False,,False,,False,,False,41,83,41,124,,
2327,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.828,received_records/received_batch_015.pdf,5,received_records/received_batch_005.pdf,1,ocr,native,59,32,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.8280,,unlabeled,0.828,False,False,False,False,,False,,False,,False,,False,59,32,32,91,,
2328,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8279,ere_records/ere_record_017.pdf,1,received_records/received_batch_032.pdf,1,ocr,native,55,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8279,,unlabeled,0.8279,False,False,False,False,,False,,False,,False,,False,55,38,38,93,,
2329,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8279,ere_records/ere_record_020.pdf,3,received_records/received_batch_017.pdf,2,ocr,native,93,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8279,,unlabeled,0.8279,False,False,False,False,,False,,False,,False,,False,93,47,47,140,,
2330,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8278,ere_records/ere_record_013.pdf,5,ere_records/ere_record_007.pdf,1,ocr,native,75,46,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8278,,unlabeled,0.8278,False,False,False,False,,False,,False,,False,,False,75,46,46,121,,
2331,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8277,ere_records/ere_record_011.pdf,6,received_records/received_batch_018.pdf,3,ocr,ocr,52,42,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8277,,unlabeled,0.8277,False,False,False,False,,False,,False,,False,,False,52,42,42,94,,
2332,duplicate,duplicate|openai_ocr|medium,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8277,ere_records/ere_record_015.pdf,1,received_records/received_batch_031.pdf,3,ocr,ocr,40,49,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8277,,tp,0.8277,False,False,False,False,,False,,False,,False,,False,40,49,40,89,,
2333,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8277,received_records/received_batch_001.pdf,3,received_records/received_batch_014.pdf,5,native,ocr,34,37,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8277,,unlabeled,0.8277,False,False,False,False,,False,,False,,False,,False,34,37,34,71,,
2334,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8276,ere_records/ere_record_017.pdf,1,ere_records/ere_record_025.pdf,1,ocr,native,55,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8276,,unlabeled,0.8276,False,False,False,False,,False,,False,,False,,False,55,38,38,93,,
2335,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8275,ere_records/ere_record_009.pdf,7,received_records/received_batch_019.pdf,2,native,ocr,45,74,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.8275,,unlabeled,0.8275,False,False,False,False,,False,,False,,False,,False,45,74,45,119,,
2336,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8273,ere_records/ere_record_020.pdf,3,received_records/received_batch_019.pdf,1,ocr,ocr,93,84,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8273,,unlabeled,0.8273,False,False,False,False,,False,,False,,False,,False,93,84,84,177,,
2337,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8271,received_records/received_batch_015.pdf,6,received_records/received_batch_004.pdf,6,native,ocr,23,31,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8271,,unlabeled,0.8271,False,False,False,False,,False,,False,,False,,False,23,31,23,54,,
2338,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8269,received_records/received_batch_023.pdf,7,received_records/received_batch_024.pdf,6,ocr,ocr,54,50,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8269,,unlabeled,0.8269,False,False,False,False,,False,,False,,False,,False,54,50,50,104,,
2339,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8266,ere_records/ere_record_013.pdf,5,received_records/received_batch_011.pdf,1,ocr,native,75,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8266,,unlabeled,0.8266,False,False,False,False,,False,,False,,False,,False,75,43,43,118,,
2340,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8265,received_records/received_batch_031.pdf,4,received_records/received_batch_004.pdf,5,native,ocr,45,43,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8265,,unlabeled,0.8265,False,False,False,False,,False,,False,,False,,False,45,43,43,88,,
2341,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8263,ere_records/ere_record_013.pdf,1,received_records/received_batch_001.pdf,3,ocr,native,35,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8263,,unlabeled,0.8263,False,False,False,False,,False,,False,,False,,False,35,34,34,69,,
2342,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8263,ere_records/ere_record_020.pdf,3,received_records/received_batch_012.pdf,2,ocr,native,93,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8263,,unlabeled,0.8263,False,False,False,False,,False,,False,,False,,False,93,47,47,140,,
2343,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8263,received_records/received_batch_001.pdf,5,received_records/received_batch_032.pdf,5,ocr,ocr,56,47,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8263,,unlabeled,0.8263,False,False,False,False,,False,,False,,False,,False,56,47,47,103,,
2344,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8262,ere_records/ere_record_013.pdf,2,received_records/received_batch_013.pdf,5,native,ocr,38,44,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8262,,unlabeled,0.8262,False,False,False,False,,False,,False,,False,,False,38,44,38,82,,
2345,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8262,ere_records/ere_record_013.pdf,3,received_records/received_batch_029.pdf,1,ocr,native,44,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8262,,unlabeled,0.8262,False,False,False,False,,False,,False,,False,,False,44,42,42,86,,
2346,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8259,ere_records/ere_record_025.pdf,7,received_records/received_batch_011.pdf,3,ocr,ocr,97,50,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8259,,unlabeled,0.8259,False,False,False,False,,False,,False,,False,,False,97,50,50,147,,
2347,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8259,received_records/received_batch_023.pdf,7,received_records/received_batch_028.pdf,7,ocr,native,54,32,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.8259,,unlabeled,0.8259,False,False,False,False,,False,,False,,False,,False,54,32,32,86,,
2348,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8257,ere_records/ere_record_013.pdf,5,ere_records/ere_record_012.pdf,2,ocr,native,75,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8257,,unlabeled,0.8257,False,False,False,False,,False,,False,,False,,False,75,43,43,118,,
2349,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8252,ere_records/ere_record_020.pdf,3,received_records/received_batch_026.pdf,1,ocr,native,93,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8252,,unlabeled,0.8252,False,False,False,False,,False,,False,,False,,False,93,47,47,140,,
2350,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.825,ere_records/ere_record_015.pdf,4,received_records/received_batch_011.pdf,5,ocr,ocr,56,82,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8250,,unlabeled,0.825,False,False,False,False,,False,,False,,False,,False,56,82,56,138,,
2351,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8247,ere_records/ere_record_020.pdf,5,received_records/received_batch_025.pdf,3,native,ocr,42,44,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8247,,unlabeled,0.8247,False,False,False,False,,False,,False,,False,,False,42,44,42,86,,
2352,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8244,ere_records/ere_record_001.pdf,3,received_records/received_batch_022.pdf,4,ocr,native,61,44,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8244,,unlabeled,0.8244,False,False,False,False,,False,,False,,False,,False,61,44,44,105,,
2353,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8244,ere_records/ere_record_011.pdf,6,ere_records/ere_record_024.pdf,3,ocr,ocr,52,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8244,,unlabeled,0.8244,False,False,False,False,,False,,False,,False,,False,52,43,43,95,,
2354,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8243,ere_records/ere_record_013.pdf,3,received_records/received_batch_010.pdf,4,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8243,,unlabeled,0.8243,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2355,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8243,ere_records/ere_record_017.pdf,1,received_records/received_batch_013.pdf,5,ocr,ocr,55,44,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8243,,unlabeled,0.8243,False,False,False,False,,False,,False,,False,,False,55,44,44,99,,
