rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
3914,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8476,source_D_legacy_export/intake_batch_002.pdf,6,source_F_fax_batch/intake_batch_001.pdf,14,ocr,native,94,51,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8476,,unlabeled,0.8476,False,False,False,False,,False,,False,,False,,False,94,51,51,145,,
3915,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8476,source_E_manual_rescan/intake_batch_001.pdf,3,source_F_fax_batch/intake_batch_001.pdf,15,ocr,native,39,41,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8476,,unlabeled,0.8476,False,False,False,False,,False,,False,,False,,False,39,41,39,80,,
3916,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8475,source_D_legacy_export/intake_batch_002.pdf,6,source_E_manual_rescan/intake_batch_001.pdf,14,ocr,native,94,51,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8475,,unlabeled,0.8475,False,False,False,False,,False,,False,,False,,False,94,51,51,145,,
3917,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8474,source_A_client_upload/intake_batch_003.pdf,5,source_C_scanned_mail/intake_batch_001.pdf,7,ocr,native,43,43,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8474,,unlabeled,0.8474,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
3918,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8474,source_B_email_attachment/intake_batch_003.pdf,12,source_C_scanned_mail/intake_batch_001.pdf,8,native,native,43,42,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8474,,unlabeled,0.8474,False,False,False,False,,False,,False,,False,,False,43,42,42,85,,
3919,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8474,source_F_fax_batch/intake_batch_005.pdf,9,source_F_fax_batch/intake_batch_001.pdf,10,ocr,ocr,39,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8474,,unlabeled,0.8474,False,False,False,False,,False,,False,,False,,False,39,35,35,74,,
3920,not_duplicate,template_hard_negative,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8473,source_A_client_upload/intake_batch_004.pdf,12,source_E_manual_rescan/intake_batch_004.pdf,14,ocr,ocr,91,47,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8473,,kn,0.8473,False,False,False,False,,False,,False,,False,,False,91,47,47,138,,
3921,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8473,source_B_email_attachment/evidence_bundle_partial_0015_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0015_full.pdf,1,ocr,ocr,77,44,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8473,,unlabeled,0.8473,False,False,False,False,,False,,False,,False,,False,77,44,44,121,,
3922,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8472,source_A_client_upload/intake_batch_002.pdf,14,source_F_fax_batch/intake_batch_004.pdf,2,ocr,ocr,35,46,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8472,,unlabeled,0.8472,False,False,False,False,,False,,False,,False,,False,35,46,35,81,,
3923,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8472,source_A_client_upload/intake_batch_004.pdf,11,source_C_scanned_mail/intake_batch_003.pdf,8,native,ocr,37,32,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8472,,unlabeled,0.8472,False,False,False,False,,False,,False,,False,,False,37,32,32,69,,
3924,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8472,source_D_legacy_export/intake_batch_002.pdf,6,source_F_fax_batch/intake_batch_002.pdf,6,ocr,ocr,94,51,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8472,,unlabeled,0.8472,False,False,False,False,,False,,False,,False,,False,94,51,51,145,,
3925,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8471,source_C_scanned_mail/intake_batch_005.pdf,8,source_B_email_attachment/intake_batch_005.pdf,13,ocr,native,40,45,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8471,,unlabeled,0.8471,False,False,False,False,,False,,False,,False,,False,40,45,40,85,,
3926,duplicate,visual_duplicate,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8471,source_D_legacy_export/intake_batch_002.pdf,10,source_C_scanned_mail/intake_batch_002.pdf,14,ocr,ocr,34,72,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8471,,tp,0.8471,False,False,False,False,,False,,False,,False,,False,34,72,34,106,,
3927,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8471,source_E_manual_rescan/intake_batch_003.pdf,8,source_F_fax_batch/evidence_bundle_partial_0002_full.pdf,4,ocr,ocr,36,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8471,,unlabeled,0.8471,False,False,False,False,,False,,False,,False,,False,36,34,34,70,,
3928,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8471,source_F_fax_batch/intake_batch_005.pdf,9,source_F_fax_batch/intake_batch_001.pdf,11,ocr,ocr,39,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8471,,unlabeled,0.8471,False,False,False,False,,False,,False,,False,,False,39,35,35,74,,
3929,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8471,source_F_fax_batch/intake_batch_005.pdf,16,source_E_manual_rescan/evidence_bundle_partial_0001_excerpt.pdf,2,native,ocr,38,38,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8471,,unlabeled,0.8471,False,False,False,False,,False,,False,,False,,False,38,38,38,76,,
3930,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.847,source_C_scanned_mail/intake_batch_005.pdf,14,source_F_fax_batch/intake_batch_004.pdf,18,ocr,ocr,35,67,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8470,,unlabeled,0.847,False,False,False,False,,False,,False,,False,,False,35,67,35,102,,
3931,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8469,source_A_client_upload/intake_batch_001.pdf,14,source_B_email_attachment/intake_batch_006.pdf,4,ocr,ocr,44,63,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8469,,unlabeled,0.8469,False,False,False,False,,False,,False,,False,,False,44,63,44,107,,
3932,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8469,source_A_client_upload/intake_batch_004.pdf,18,source_C_scanned_mail/intake_batch_001.pdf,16,ocr,ocr,41,93,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8469,,unlabeled,0.8469,False,False,False,False,,False,,False,,False,,False,41,93,41,134,,
3933,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8469,source_F_fax_batch/intake_batch_006.pdf,3,source_D_legacy_export/intake_batch_004.pdf,10,ocr,ocr,68,68,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8469,,unlabeled,0.8469,False,False,False,False,,False,,False,,False,,False,68,68,68,136,,
3934,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8467,source_A_client_upload/intake_batch_002.pdf,12,source_B_email_attachment/intake_batch_004.pdf,18,ocr,ocr,27,27,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8467,,unlabeled,0.8467,False,False,False,False,,False,,False,,False,,False,27,27,27,54,,
3935,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8467,source_C_scanned_mail/intake_batch_002.pdf,17,source_C_scanned_mail/intake_batch_004.pdf,7,ocr,native,79,48,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8467,,unlabeled,0.8467,False,False,False,False,,False,,False,,False,,False,79,48,48,127,,
3936,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8467,source_E_manual_rescan/intake_batch_001.pdf,18,source_F_fax_batch/intake_batch_004.pdf,8,ocr,ocr,32,32,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8467,,unlabeled,0.8467,False,False,False,False,,False,,False,,False,,False,32,32,32,64,,
3937,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8467,source_F_fax_batch/intake_batch_005.pdf,9,source_A_client_upload/intake_batch_001.pdf,10,ocr,ocr,39,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8467,,unlabeled,0.8467,False,False,False,False,,False,,False,,False,,False,39,35,35,74,,
3938,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8466,source_C_scanned_mail/intake_batch_001.pdf,14,source_D_legacy_export/intake_batch_001.pdf,11,ocr,ocr,52,39,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8466,,unlabeled,0.8466,False,False,False,False,,False,,False,,False,,False,52,39,39,91,,
3939,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8465,source_A_client_upload/evidence_bundle_partial_0014_excerpt.pdf,1,source_C_scanned_mail/intake_batch_004.pdf,3,ocr,ocr,76,55,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8465,,unlabeled,0.8465,False,False,False,False,,False,,False,,False,,False,76,55,55,131,,
3940,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8465,source_A_client_upload/intake_batch_005.pdf,5,source_F_fax_batch/intake_batch_002.pdf,17,ocr,ocr,64,33,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8465,,unlabeled,0.8465,False,False,False,False,,False,,False,,False,,False,64,33,33,97,,
3941,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8465,source_A_client_upload/intake_batch_005.pdf,15,source_F_fax_batch/intake_batch_003.pdf,17,ocr,ocr,72,76,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8465,,unlabeled,0.8465,False,False,False,False,,False,,False,,False,,False,72,76,72,148,,
3942,not_duplicate,template_hard_negative,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8465,source_C_scanned_mail/intake_batch_005.pdf,2,source_C_scanned_mail/intake_batch_002.pdf,12,ocr,ocr,76,63,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8465,,kn,0.8465,False,False,False,False,,False,,False,,False,,False,76,63,63,139,,
3943,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8464,source_A_client_upload/intake_batch_004.pdf,11,source_C_scanned_mail/intake_batch_003.pdf,4,native,ocr,37,35,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8464,,unlabeled,0.8464,False,False,False,False,,False,,False,,False,,False,37,35,35,72,,
3944,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8464,source_F_fax_batch/intake_batch_005.pdf,4,source_F_fax_batch/intake_batch_002.pdf,4,ocr,ocr,24,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8464,,unlabeled,0.8464,False,False,False,False,,False,,False,,False,,False,24,31,24,55,,
3945,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8463,source_A_client_upload/intake_batch_001.pdf,12,source_B_email_attachment/intake_batch_001.pdf,10,native,native,42,42,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8463,,unlabeled,0.8463,False,False,False,False,,False,,False,,False,,False,42,42,42,84,,
3946,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8463,source_A_client_upload/intake_batch_005.pdf,16,source_C_scanned_mail/intake_batch_003.pdf,7,ocr,ocr,34,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8463,,unlabeled,0.8463,False,False,False,False,,False,,False,,False,,False,34,35,34,69,,
3947,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8463,source_C_scanned_mail/intake_batch_002.pdf,12,source_C_scanned_mail/intake_batch_004.pdf,18,ocr,native,63,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8463,,unlabeled,0.8463,False,False,False,False,,False,,False,,False,,False,63,43,43,106,,
3948,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8463,source_D_legacy_export/intake_batch_005.pdf,1,source_F_fax_batch/intake_batch_006.pdf,1,ocr,ocr,66,56,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8463,,unlabeled,0.8463,False,False,False,False,,False,,False,,False,,False,66,56,56,122,,
3949,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8461,source_A_client_upload/intake_batch_003.pdf,5,source_E_manual_rescan/intake_batch_001.pdf,9,ocr,native,43,43,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8461,,unlabeled,0.8461,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
3950,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8461,source_A_client_upload/intake_batch_003.pdf,18,source_F_fax_batch/intake_batch_001.pdf,11,ocr,ocr,69,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8461,,unlabeled,0.8461,False,False,False,False,,False,,False,,False,,False,69,35,35,104,,
3951,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8461,source_A_client_upload/intake_batch_003.pdf,18,source_F_fax_batch/intake_batch_001.pdf,10,ocr,ocr,69,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8461,,unlabeled,0.8461,False,False,False,False,,False,,False,,False,,False,69,35,35,104,,
3952,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.846,source_A_client_upload/intake_batch_004.pdf,12,source_D_legacy_export/intake_batch_004.pdf,4,ocr,ocr,91,45,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8460,,unlabeled,0.846,False,False,False,False,,False,,False,,False,,False,91,45,45,136,,
3953,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.846,source_C_scanned_mail/intake_batch_002.pdf,3,source_B_email_attachment/intake_batch_001.pdf,12,ocr,ocr,42,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8460,,unlabeled,0.846,False,False,False,False,,False,,False,,False,,False,42,31,31,73,,
